Time, ss_1, ss_2, ss_3, ss_4, ss_5, ss_6, ss_7, ss_8, ss_9, ss_10, ss_11, ss_12, ss_13, Average
0.0078, 1.086335e+08, 1.088815e+08, 1.077685e+08, 1.078347e+08, 1.073193e+08, 1.078204e+08, 1.079602e+08, 1.078587e+08, 1.070092e+08, 1.072977e+08, 1.078033e+08, 1.079916e+08, 1.078482e+08
0.0079, 1.087699e+08, 1.090228e+08, 1.078925e+08, 1.079621e+08, 1.074396e+08, 1.079473e+08, 1.080897e+08, 1.079848e+08, 1.071227e+08, 1.074168e+08, 1.079284e+08, 1.081209e+08, 1.079748e+08
0.008, 1.089062e+08, 1.091640e+08, 1.080165e+08, 1.080894e+08, 1.075599e+08, 1.080741e+08, 1.082192e+08, 1.081109e+08, 1.072362e+08, 1.075358e+08, 1.080534e+08, 1.082501e+08, 1.081013e+08
0.0081, 1.090425e+08, 1.093052e+08, 1.081404e+08, 1.082167e+08, 1.076803e+08, 1.082009e+08, 1.083487e+08, 1.082369e+08, 1.073496e+08, 1.076549e+08, 1.081784e+08, 1.083793e+08, 1.082278e+08
0.0082, 1.091786e+08, 1.094462e+08, 1.082642e+08, 1.083439e+08, 1.078006e+08, 1.083276e+08, 1.084781e+08, 1.083629e+08, 1.074630e+08, 1.077739e+08, 1.083033e+08, 1.085085e+08, 1.083542e+08
0.0083, 1.093147e+08, 1.095872e+08, 1.083880e+08, 1.084711e+08, 1.079210e+08, 1.084543e+08, 1.086075e+08, 1.084887e+08, 1.075764e+08, 1.078929e+08, 1.084282e+08, 1.086376e+08, 1.084806e+08
0.0084, 1.094507e+08, 1.097281e+08, 1.085117e+08, 1.085983e+08, 1.080413e+08, 1.085810e+08, 1.087369e+08, 1.086146e+08, 1.076898e+08, 1.080119e+08, 1.085529e+08, 1.087667e+08, 1.086070e+08
0.0085, 1.095866e+08, 1.098688e+08, 1.086354e+08, 1.087254e+08, 1.081616e+08, 1.087076e+08, 1.088663e+08, 1.087403e+08, 1.078031e+08, 1.081309e+08, 1.086777e+08, 1.088957e+08, 1.087333e+08
0.0086, 1.097225e+08, 1.100095e+08, 1.087590e+08, 1.088526e+08, 1.082820e+08, 1.088342e+08, 1.089956e+08, 1.088660e+08, 1.079163e+08, 1.082498e+08, 1.088023e+08, 1.090247e+08, 1.088595e+08
0.0087, 1.098582e+08, 1.101501e+08, 1.088825e+08, 1.089796e+08, 1.084023e+08, 1.089608e+08, 1.091248e+08, 1.089916e+08, 1.080296e+08, 1.083687e+08, 1.089269e+08, 1.091537e+08, 1.089857e+08
0.0088, 1.099939e+08, 1.102906e+08, 1.090060e+08, 1.091066e+08, 1.085226e+08, 1.090873e+08, 1.092541e+08, 1.091172e+08, 1.081428e+08, 1.084876e+08, 1.090515e+08, 1.092826e+08, 1.091119e+08
0.0089, 1.101295e+08, 1.104310e+08, 1.091294e+08, 1.092336e+08, 1.086429e+08, 1.092138e+08, 1.093833e+08, 1.092427e+08, 1.082559e+08, 1.086064e+08, 1.091759e+08, 1.094115e+08, 1.092380e+08
0.009, 1.102650e+08, 1.105713e+08, 1.092527e+08, 1.093606e+08, 1.087632e+08, 1.093402e+08, 1.095124e+08, 1.093681e+08, 1.083691e+08, 1.087253e+08, 1.093003e+08, 1.095403e+08, 1.093640e+08
0.0091, 1.104004e+08, 1.107115e+08, 1.093760e+08, 1.094874e+08, 1.088834e+08, 1.094666e+08, 1.096416e+08, 1.094935e+08, 1.084821e+08, 1.088441e+08, 1.094246e+08, 1.096691e+08, 1.094900e+08
