time, Epsilon_0, Epsilon_1, Epsilon_2, Epsilon_3, Epsilon_4, Epsilon_5, PEEQ, Rate_0, Rate_1, Rate_2, Rate_3, Rate_4, Rate_5
0, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00
0.0001, 0.00000e+00, 0.00000e+00, -4.66294e-19, -2.06292e-18, 1.89244e-18, 1.29243e-18, 4.98421e-18, 0.00000e+00, 0.00000e+00, -4.66294e-15, -2.06292e-14, 1.89244e-14, 1.29243e-14
0.0002, 3.98046e-14, -1.43547e-14, -2.54540e-14, -5.86198e-15, 5.38643e-15, 3.67042e-15, 4.44603e-14, 3.98046e-10, -1.43547e-10, -2.54535e-10, -5.85992e-11, 5.38454e-11, 3.66912e-11
0.0003, 3.81584e-12, -1.37695e-12, -2.43889e-12, -5.61084e-13, 5.15781e-13, 3.51244e-13, 4.26015e-12, 3.77603e-08, -1.36260e-08, -2.41344e-08, -5.55222e-09, 5.10395e-09, 3.47574e-09
0.0004, 9.48836e-11, -3.42388e-11, -6.06448e-11, -1.39548e-11, 1.28296e-11, 8.73479e-12, 1.05933e-10, 9.10677e-07, -3.28618e-07, -5.82059e-07, -1.33937e-07, 1.23138e-07, 8.38355e-08
0.0005, 1.13699e-09, -4.10295e-10, -7.26696e-10, -1.67241e-10, 1.53755e-10, 1.04674e-10, 1.26941e-09, 1.04211e-05, -3.76056e-06, -6.66051e-06, -1.53286e-06, 1.40926e-06, 9.59387e-07
0.0006, 8.60981e-09, -3.10712e-09, -5.50269e-09, -1.26656e-09, 1.16425e-09, 7.92669e-10, 9.61265e-09, 7.47282e-05, -2.69683e-05, -4.77599e-05, -1.09932e-05, 1.01050e-05, 6.87995e-06
0.0007, 4.75418e-08, -1.71592e-08, -3.03826e-08, -6.99527e-09, 6.42667e-09, 4.37776e-09, 5.30796e-08, 3.89320e-04, -1.40521e-04, -2.48799e-04, -5.72871e-05, 5.26241e-05, 3.58510e-05
0.0008, 2.08261e-07, -7.51930e-08, -1.33068e-07, -3.06654e-08, 2.81213e-08, 1.91910e-08, 2.32522e-07, 1.60719e-03, -5.80338e-04, -1.02685e-03, -2.36701e-04, 2.16946e-04, 1.48133e-04
0.0009, 7.62669e-07, -2.75621e-07, -4.87046e-07, -1.12545e-07, 1.02647e-07, 7.04405e-08, 8.51530e-07, 5.54408e-03, -2.00428e-03, -3.53978e-03, -8.18795e-04, 7.45257e-04, 5.12495e-04
0.001, 2.41052e-06, -8.73223e-07, -1.53727e-06, -3.57796e-07, 3.21667e-07, 2.24000e-07, 2.69150e-06, 1.64785e-02, -5.97602e-03, -1.05022e-02, -2.45251e-03, 2.19020e-03, 1.53559e-03
0.0011, 6.68331e-06, -2.43426e-06, -4.24887e-06, -1.00553e-06, 8.74369e-07, 6.29587e-07, 7.46308e-06, 4.27280e-02, -1.56104e-02, -2.71160e-02, -6.47732e-03, 5.52702e-03, 4.05587e-03
0.0012, 1.63237e-05, -6.00863e-06, -1.03140e-05, -2.52216e-06, 2.05251e-06, 1.57663e-06, 1.82310e-05, 9.64037e-02, -3.57437e-02, -6.06514e-02, -1.51664e-02, 1.17814e-02, 9.47043e-03
0.0013, 3.50864e-05, -1.31345e-05, -2.19474e-05, -5.65904e-06, 4.12351e-06, 3.51460e-06, 3.91919e-05, 1.87627e-01, -7.12583e-02, -1.16334e-01, -3.13688e-02, 2.07100e-02, 1.93797e-02
0.0014, 6.65409e-05, -2.54544e-05, -4.10718e-05, -1.13478e-05, 7.10123e-06, 6.95513e-06, 7.43275e-05, 3.14545e-01, -1.23199e-01, -1.91244e-01, -5.68877e-02, 2.97772e-02, 3.44053e-02
0.0015, 1.12512e-04, -4.40258e-05, -6.84477e-05, -2.03566e-05, 1.06934e-05, 1.22608e-05, 1.25646e-04, 4.59711e-01, -1.85715e-01, -2.73759e-01, -9.00882e-02, 3.59216e-02, 5.30570e-02
0.0016, 1.72345e-04, -6.88137e-05, -1.03448e-04, -3.29058e-05, 1.45348e-05, 1.94878e-05, 1.92363e-04, 5.98328e-01, -2.47879e-01, -3.49999e-01, -1.25492e-01, 3.84140e-02, 7.22695e-02
0.0017, 2.43491e-04, -9.88115e-05, -1.44522e-04, -4.86148e-05, 1.84183e-05, 2.84169e-05, 2.71583e-04, 7.11458e-01, -2.99977e-01, -4.10747e-01, -1.57090e-01, 3.88347e-02, 8.92909e-02
0.0018, 3.22808e-04, -1.32634e-04, -1.89911e-04, -6.67894e-05, 2.23061e-05, 3.86981e-05, 3.59772e-04, 7.93175e-01, -3.38224e-01, -4.53885e-01, -1.81746e-01, 3.88789e-02, 1.02812e-01
0.0019, 4.07580e-04, -1.69040e-04, -2.38134e-04, -8.67278e-05, 2.62287e-05, 4.99747e-05, 4.53885e-04, 8.47718e-01, -3.64058e-01, -4.82233e-01, -1.99385e-01, 3.92258e-02, 1.12767e-01
0.002, 4.95865e-04, -2.07129e-04, -2.88151e-04, -1.07869e-04, 3.02151e-05, 6.19447e-05, 5.51749e-04, 8.82850e-01, -3.80889e-01, -5.00164e-01, -2.11408e-01, 3.98642e-02, 1.19699e-01
0.0021, 5.86411e-04, -2.46313e-04, -3.39295e-04, -1.29808e-04, 3.42743e-05, 7.43743e-05, 6.51961e-04, 9.05460e-01, -3.91842e-01, -5.11446e-01, -2.19391e-01, 4.05918e-02, 1.24296e-01
0.0022, 6.78440e-04, -2.86225e-04, -3.91158e-04, -1.52264e-04, 3.83975e-05, 8.70930e-05, 7.53647e-04, 9.20295e-01, -3.99118e-01, -5.18630e-01, -2.24561e-01, 4.12322e-02, 1.27187e-01
0.0023, 7.71479e-04, -3.26637e-04, -4.43493e-04, -1.75046e-04, 4.25681e-05, 9.99815e-05, 8.56276e-04, 9.30389e-01, -4.04122e-01, -5.23345e-01, -2.27822e-01, 4.17054e-02, 1.28886e-01
0.0024, 8.65236e-04, -3.67408e-04, -4.96149e-04, -1.98027e-04, 4.67671e-05, 1.12960e-04, 9.59524e-04, 9.37563e-01, -4.07709e-01, -5.26559e-01, -2.29808e-01, 4.19901e-02, 1.29783e-01
0.0025, 9.59520e-04, -4.08447e-04, -5.49027e-04, -2.21120e-04, 5.09756e-05, 1.25977e-04, 1.06319e-03, 9.42847e-01, -4.10396e-01, -5.28783e-01, -2.30937e-01, 4.20854e-02, 1.30173e-01
0.0026, 1.05421e-03, -4.49699e-04, -6.02059e-04, -2.44272e-04, 5.51766e-05, 1.39004e-04, 1.16713e-03, 9.46878e-01, -4.12519e-01, -5.30320e-01, -2.31511e-01, 4.20098e-02, 1.30265e-01
0.0027, 1.14921e-03, -4.91129e-04, -6.55193e-04, -2.67446e-04, 5.93550e-05, 1.52024e-04, 1.27126e-03, 9.50044e-01, -4.14296e-01, -5.31338e-01, -2.31745e-01, 4.17843e-02, 1.30206e-01
0.0028, 1.24447e-03, -5.32717e-04, -7.08386e-04, -2.90625e-04, 6.34979e-05, 1.65033e-04, 1.37553e-03, 9.52591e-01, -4.15879e-01, -5.31933e-01, -2.31787e-01, 4.14282e-02, 1.30092e-01
0.0029, 1.33994e-03, -5.74453e-04, -7.61602e-04, -3.13798e-04, 6.75938e-05, 1.78031e-04, 1.47989e-03, 9.54680e-01, -4.17367e-01, -5.32165e-01, -2.31733e-01, 4.09590e-02, 1.29976e-01
0.003, 1.43558e-03, -6.16335e-04, -8.14811e-04, -3.36961e-04, 7.16331e-05, 1.91019e-04, 1.58430e-03, 9.56422e-01, -4.18820e-01, -5.32085e-01, -2.31632e-01, 4.03931e-02, 1.29883e-01
0.0031, 1.53137e-03, -6.58362e-04, -8.67986e-04, -3.60111e-04, 7.56079e-05, 2.04001e-04, 1.68876e-03, 9.57893e-01, -4.20263e-01, -5.31747e-01, -2.31499e-01, 3.97479e-02, 1.29817e-01
0.0032, 1.62729e-03, -7.00531e-04, -9.21106e-04, -3.83244e-04, 7.95121e-05, 2.16978e-04, 1.79324e-03, 9.59149e-01, -4.21692e-01, -5.31208e-01, -2.31324e-01, 3.90420e-02, 1.29768e-01
0.0033, 1.72331e-03, -7.42840e-04, -9.74159e-04, -4.06352e-04, 8.33416e-05, 2.29950e-04, 1.89773e-03, 9.60230e-01, -4.23089e-01, -5.30526e-01, -2.31082e-01, 3.82954e-02, 1.29720e-01
0.0034, 1.81943e-03, -7.85283e-04, -1.02713e-03, -4.29427e-04, 8.70944e-05, 2.42916e-04, 2.00223e-03, 9.61166e-01, -4.24431e-01, -5.29757e-01, -2.30749e-01, 3.75278e-02, 1.29659e-01
0.0035, 1.91562e-03, -8.27852e-04, -1.08003e-03, -4.52458e-04, 9.07701e-05, 2.55873e-04, 2.10674e-03, 9.61980e-01, -4.25696e-01, -5.28942e-01, -2.30309e-01, 3.67568e-02, 1.29576e-01
0.0036, 2.01189e-03, -8.70540e-04, -1.13284e-03, -4.75433e-04, 9.43698e-05, 2.68820e-04, 2.21124e-03, 9.62690e-01, -4.26873e-01, -5.28110e-01, -2.29754e-01, 3.59973e-02, 1.29464e-01
0.0037, 2.10822e-03, -9.13336e-04, -1.18557e-03, -4.98342e-04, 9.78958e-05, 2.81752e-04, 2.31575e-03, 9.63310e-01, -4.27960e-01, -5.27281e-01, -2.29090e-01, 3.52601e-02, 1.29323e-01
0.0038, 2.20461e-03, -9.56232e-04, -1.23821e-03, -5.21175e-04, 1.01351e-04, 2.94667e-04, 2.42025e-03, 9.63852e-01, -4.28959e-01, -5.26463e-01, -2.28326e-01, 3.45524e-02, 1.29154e-01
0.0039, 2.30104e-03, -9.99219e-04, -1.29078e-03, -5.43922e-04, 1.04739e-04, 3.07564e-04, 2.52474e-03, 9.64329e-01, -4.29877e-01, -5.25660e-01, -2.27476e-01, 3.38780e-02, 1.28962e-01
0.004, 2.39752e-03, -1.04229e-03, -1.34327e-03, -5.66578e-04, 1.08063e-04, 3.20439e-04, 2.62922e-03, 9.64749e-01, -4.30723e-01, -5.24873e-01, -2.26556e-01, 3.32382e-02, 1.28750e-01
0.0041, 2.49403e-03, -1.08544e-03, -1.39568e-03, -5.89136e-04, 1.11326e-04, 3.33291e-04, 2.73369e-03, 9.65121e-01, -4.31504e-01, -5.24104e-01, -2.25580e-01, 3.26324e-02, 1.28521e-01
0.0042, 2.59057e-03, -1.12866e-03, -1.44801e-03, -6.11592e-04, 1.14532e-04, 3.46118e-04, 2.83814e-03, 9.65452e-01, -4.32229e-01, -5.23350e-01, -2.24560e-01, 3.20588e-02, 1.28277e-01
0.0043, 2.68715e-03, -1.17196e-03, -1.50027e-03, -6.33943e-04, 1.17683e-04, 3.58921e-04, 2.94257e-03, 9.65748e-01, -4.32904e-01, -5.22613e-01, -2.23510e-01, 3.15151e-02, 1.28023e-01
0.0044, 2.78375e-03, -1.21531e-03, -1.55246e-03, -6.56187e-04, 1.20783e-04, 3.71697e-04, 3.04698e-03, 9.66015e-01, -4.33535e-01, -5.21892e-01, -2.22438e-01, 3.09986e-02, 1.27758e-01
0.0045, 2.88038e-03, -1.25872e-03, -1.60458e-03, -6.78322e-04, 1.23834e-04, 3.84445e-04, 3.15137e-03, 9.66257e-01, -4.34125e-01, -5.21186e-01, -2.21353e-01, 3.05067e-02, 1.27486e-01
0.0046, 2.97702e-03, -1.30219e-03, -1.65663e-03, -7.00348e-04, 1.26838e-04, 3.97166e-04, 3.25574e-03, 9.66477e-01, -4.34679e-01, -5.20497e-01, -2.20262e-01, 3.00371e-02, 1.27207e-01
0.0047, 3.07369e-03, -1.34571e-03, -1.70861e-03, -7.22265e-04, 1.29796e-04, 4.09858e-04, 3.36008e-03, 9.66679e-01, -4.35200e-01, -5.19823e-01, -2.19171e-01, 2.95878e-02, 1.26923e-01
0.0048, 3.17038e-03, -1.38928e-03, -1.76053e-03, -7.44073e-04, 1.32712e-04, 4.22522e-04, 3.46439e-03, 9.66865e-01, -4.35690e-01, -5.19164e-01, -2.18083e-01, 2.91569e-02, 1.26634e-01
0.0049, 3.26708e-03, -1.43289e-03, -1.81238e-03, -7.65774e-04, 1.35586e-04, 4.35156e-04, 3.56868e-03, 9.67038e-01, -4.36151e-01, -5.18521e-01, -2.17003e-01, 2.87429e-02, 1.26342e-01
0.005, 3.36380e-03, -1.47655e-03, -1.86417e-03, -7.87367e-04, 1.38421e-04, 4.47760e-04, 3.67293e-03, 9.67199e-01, -4.36586e-01, -5.17894e-01, -2.15933e-01, 2.83448e-02, 1.26046e-01
0.0051, 3.46054e-03, -1.52025e-03, -1.91590e-03, -8.08855e-04, 1.41217e-04, 4.60335e-04, 3.77716e-03, 9.67349e-01, -4.36997e-01, -5.17281e-01, -2.14876e-01, 2.79615e-02, 1.25748e-01
0.0052, 3.55729e-03, -1.56399e-03, -1.96757e-03, -8.30238e-04, 1.43976e-04, 4.72880e-04, 3.88136e-03, 9.67491e-01, -4.37384e-01, -5.16683e-01, -2.13834e-01, 2.75922e-02, 1.25448e-01
0.0053, 3.65405e-03, -1.60776e-03, -2.01918e-03, -8.51519e-04, 1.46700e-04, 4.85395e-04, 3.98552e-03, 9.67624e-01, -4.37750e-01, -5.16100e-01, -2.12807e-01, 2.72365e-02, 1.25147e-01
0.0054, 3.75082e-03, -1.65157e-03, -2.07073e-03, -8.72699e-04, 1.49389e-04, 4.97879e-04, 4.08966e-03, 9.67750e-01, -4.38096e-01, -5.15530e-01, -2.11797e-01, 2.68936e-02, 1.24846e-01
0.0055, 3.84761e-03, -1.69542e-03, -2.12223e-03, -8.93779e-04, 1.52045e-04, 5.10334e-04, 4.19377e-03, 9.67871e-01, -4.38422e-01, -5.14973e-01, -2.10804e-01, 2.65632e-02, 1.24543e-01
0.0056, 3.94441e-03, -1.73929e-03, -2.17367e-03, -9.14762e-04, 1.54670e-04, 5.22758e-04, 4.29784e-03, 9.67985e-01, -4.38731e-01, -5.14430e-01, -2.09829e-01, 2.62448e-02, 1.24241e-01
0.0057, 4.04122e-03, -1.78319e-03, -2.22506e-03, -9.35649e-04, 1.57264e-04, 5.35152e-04, 4.40188e-03, 9.68095e-01, -4.39023e-01, -5.13899e-01, -2.08872e-01, 2.59379e-02, 1.23939e-01
0.0058, 4.13804e-03, -1.82712e-03, -2.27640e-03, -9.56442e-04, 1.59828e-04, 5.47516e-04, 4.50590e-03, 9.68200e-01, -4.39299e-01, -5.13380e-01, -2.07932e-01, 2.56423e-02, 1.23639e-01
0.0059, 4.23487e-03, -1.87108e-03, -2.32769e-03, -9.77143e-04, 1.62364e-04, 5.59850e-04, 4.60988e-03, 9.68301e-01, -4.39560e-01, -5.12873e-01, -2.07010e-01, 2.53574e-02, 1.23339e-01
0.006, 4.33171e-03, -1.91506e-03, -2.37892e-03, -9.97754e-04, 1.64872e-04, 5.72154e-04, 4.71383e-03, 9.68398e-01, -4.39807e-01, -5.12377e-01, -2.06106e-01, 2.50829e-02, 1.23041e-01
0.0061, 4.42856e-03, -1.95906e-03, -2.43011e-03, -1.01828e-03, 1.67354e-04, 5.84428e-04, 4.81775e-03, 9.68493e-01, -4.40040e-01, -5.11892e-01, -2.05218e-01, 2.48184e-02, 1.22744e-01
0.0062, 4.52542e-03, -2.00309e-03, -2.48126e-03, -1.03871e-03, 1.69810e-04, 5.96673e-04, 4.92163e-03, 9.68584e-01, -4.40261e-01, -5.11417e-01, -2.04348e-01, 2.45633e-02, 1.22450e-01
0.0063, 4.62228e-03, -2.04714e-03, -2.53235e-03, -1.05906e-03, 1.72242e-04, 6.08889e-04, 5.02549e-03, 9.68673e-01, -4.40470e-01, -5.10951e-01, -2.03494e-01, 2.43174e-02, 1.22158e-01
0.0064, 4.71916e-03, -2.09120e-03, -2.58340e-03, -1.07933e-03, 1.74650e-04, 6.21076e-04, 5.12932e-03, 9.68759e-01, -4.40668e-01, -5.10495e-01, -2.02656e-01, 2.40801e-02, 1.21868e-01
0.0065, 4.81604e-03, -2.13529e-03, -2.63441e-03, -1.09951e-03, 1.77035e-04, 6.33234e-04, 5.23311e-03, 9.68843e-01, -4.40854e-01, -5.10049e-01, -2.01834e-01, 2.38510e-02, 1.21581e-01
0.0066, 4.91294e-03, -2.17939e-03, -2.68537e-03, -1.11961e-03, 1.79398e-04, 6.45363e-04, 5.33687e-03, 9.68924e-01, -4.41031e-01, -5.09611e-01, -2.01027e-01, 2.36297e-02, 1.21296e-01
0.0067, 5.00984e-03, -2.22351e-03, -2.73628e-03, -1.13963e-03, 1.81740e-04, 6.57465e-04, 5.44061e-03, 9.69004e-01, -4.41198e-01, -5.09181e-01, -2.00234e-01, 2.34158e-02, 1.21015e-01
0.0068, 5.10674e-03, -2.26765e-03, -2.78716e-03, -1.15958e-03, 1.84060e-04, 6.69538e-04, 5.54431e-03, 9.69083e-01, -4.41356e-01, -5.08759e-01, -1.99456e-01, 2.32088e-02, 1.20737e-01
0.0069, 5.20366e-03, -2.31180e-03, -2.83799e-03, -1.17945e-03, 1.86361e-04, 6.81585e-04, 5.64798e-03, 9.69160e-01, -4.41506e-01, -5.08345e-01, -1.98692e-01, 2.30084e-02, 1.20462e-01
0.007, 5.30058e-03, -2.35596e-03, -2.88879e-03, -1.19924e-03, 1.88643e-04, 6.93604e-04, 5.75162e-03, 9.69235e-01, -4.41647e-01, -5.07938e-01, -1.97940e-01, 2.28141e-02, 1.20190e-01
0.0071, 5.39751e-03, -2.40014e-03, -2.93954e-03, -1.21896e-03, 1.90905e-04, 7.05596e-04, 5.85523e-03, 9.69309e-01, -4.41780e-01, -5.07538e-01, -1.97202e-01, 2.26256e-02, 1.19922e-01
0.0072, 5.49445e-03, -2.44433e-03, -2.99026e-03, -1.23861e-03, 1.93150e-04, 7.17561e-04, 5.95881e-03, 9.69382e-01, -4.41906e-01, -5.07145e-01, -1.96476e-01, 2.24424e-02, 1.19657e-01
0.0073, 5.59140e-03, -2.48853e-03, -3.04093e-03, -1.25819e-03, 1.95376e-04, 7.29501e-04, 6.06236e-03, 9.69453e-01, -4.42025e-01, -5.06758e-01, -1.95761e-01, 2.22644e-02, 1.19396e-01
0.0074, 5.68835e-03, -2.53275e-03, -3.09157e-03, -1.27769e-03, 1.97585e-04, 7.41415e-04, 6.16588e-03, 9.69524e-01, -4.42137e-01, -5.06378e-01, -1.95059e-01, 2.20911e-02, 1.19139e-01
0.0075, 5.78531e-03, -2.57697e-03, -3.14217e-03, -1.29713e-03, 1.99777e-04, 7.53303e-04, 6.26938e-03, 9.69593e-01, -4.42242e-01, -5.06003e-01, -1.94367e-01, 2.19222e-02, 1.18885e-01
0.0076, 5.88228e-03, -2.62120e-03, -3.19273e-03, -1.31650e-03, 2.01953e-04, 7.65167e-04, 6.37284e-03, 9.69662e-01, -4.42341e-01, -5.05634e-01, -1.93686e-01, 2.17575e-02, 1.18635e-01
0.0077, 5.97925e-03, -2.66545e-03, -3.24326e-03, -1.33580e-03, 2.04113e-04, 7.77006e-04, 6.47627e-03, 9.69730e-01, -4.42435e-01, -5.05271e-01, -1.93015e-01, 2.15966e-02, 1.18388e-01
0.0078, 6.07623e-03, -2.70970e-03, -3.29375e-03, -1.35504e-03, 2.06257e-04, 7.88820e-04, 6.57967e-03, 9.69797e-01, -4.42523e-01, -5.04913e-01, -1.92353e-01, 2.14394e-02, 1.18145e-01
0.0079, 6.17322e-03, -2.75396e-03, -3.34421e-03, -1.37421e-03, 2.08385e-04, 8.00611e-04, 6.68305e-03, 9.69863e-01, -4.42605e-01, -5.04561e-01, -1.91702e-01, 2.12855e-02, 1.17906e-01
0.008, 6.27021e-03, -2.79823e-03, -3.39463e-03, -1.39331e-03, 2.10499e-04, 8.12378e-04, 6.78639e-03, 9.69929e-01, -4.42682e-01, -5.04213e-01, -1.91059e-01, 2.11348e-02, 1.17671e-01
0.0081, 6.36721e-03, -2.84250e-03, -3.44502e-03, -1.41235e-03, 2.12597e-04, 8.24122e-04, 6.88971e-03, 9.69994e-01, -4.42755e-01, -5.03870e-01, -1.90426e-01, 2.09871e-02, 1.17439e-01
0.0082, 6.46421e-03, -2.88679e-03, -3.49537e-03, -1.43133e-03, 2.14682e-04, 8.35843e-04, 6.99300e-03, 9.70058e-01, -4.42822e-01, -5.03531e-01, -1.89801e-01, 2.08421e-02, 1.17211e-01
0.0083, 6.56123e-03, -2.93108e-03, -3.54569e-03, -1.45025e-03, 2.16752e-04, 8.47542e-04, 7.09626e-03, 9.70122e-01, -4.42885e-01, -5.03197e-01, -1.89184e-01, 2.06997e-02, 1.16987e-01
0.0084, 6.65824e-03, -2.97537e-03, -3.59598e-03, -1.46911e-03, 2.18808e-04, 8.59218e-04, 7.19949e-03, 9.70185e-01, -4.42944e-01, -5.02867e-01, -1.88575e-01, 2.05598e-02, 1.16766e-01
0.0085, 6.75527e-03, -3.01967e-03, -3.64623e-03, -1.48791e-03, 2.20850e-04, 8.70873e-04, 7.30270e-03, 9.70248e-01, -4.42998e-01, -5.02542e-01, -1.87974e-01, 2.04221e-02, 1.16549e-01
0.0086, 6.85230e-03, -3.06397e-03, -3.69645e-03, -1.50665e-03, 2.22878e-04, 8.82507e-04, 7.40587e-03, 9.70310e-01, -4.43049e-01, -5.02220e-01, -1.87380e-01, 2.02865e-02, 1.16335e-01
0.0087, 6.94934e-03, -3.10828e-03, -3.74664e-03, -1.52533e-03, 2.24894e-04, 8.94119e-04, 7.50902e-03, 9.70371e-01, -4.43095e-01, -5.01903e-01, -1.86794e-01, 2.01530e-02, 1.16125e-01
0.0088, 7.04638e-03, -3.15260e-03, -3.79680e-03, -1.54395e-03, 2.26896e-04, 9.05711e-04, 7.61214e-03, 9.70433e-01, -4.43138e-01, -5.01589e-01, -1.86214e-01, 2.00213e-02, 1.15918e-01
0.0089, 7.14343e-03, -3.19692e-03, -3.84693e-03, -1.56251e-03, 2.28885e-04, 9.17283e-04, 7.71524e-03, 9.70493e-01, -4.43176e-01, -5.01278e-01, -1.85642e-01, 1.98913e-02, 1.15715e-01
0.009, 7.24048e-03, -3.24124e-03, -3.89703e-03, -1.58102e-03, 2.30861e-04, 9.28834e-04, 7.81830e-03, 9.70554e-01, -4.43212e-01, -5.00972e-01, -1.85076e-01, 1.97631e-02, 1.15515e-01
0.0091, 7.33755e-03, -3.28556e-03, -3.94709e-03, -1.59947e-03, 2.32825e-04, 9.40366e-04, 7.92134e-03, 9.70614e-01, -4.43244e-01, -5.00668e-01, -1.84516e-01, 1.96364e-02, 1.15318e-01
0.0092, 7.43461e-03, -3.32989e-03, -3.99713e-03, -1.61787e-03, 2.34776e-04, 9.51878e-04, 8.02436e-03, 9.70673e-01, -4.43272e-01, -5.00369e-01, -1.83962e-01, 1.95112e-02, 1.15124e-01
0.0093, 7.53169e-03, -3.37422e-03, -4.04714e-03, -1.63621e-03, 2.36715e-04, 9.63372e-04, 8.12734e-03, 9.70732e-01, -4.43298e-01, -5.00072e-01, -1.83415e-01, 1.93873e-02, 1.14934e-01
0.0094, 7.62877e-03, -3.41855e-03, -4.09712e-03, -1.65450e-03, 2.38641e-04, 9.74846e-04, 8.23030e-03, 9.70791e-01, -4.43320e-01, -4.99778e-01, -1.82873e-01, 1.92648e-02, 1.14746e-01
0.0095, 7.72585e-03, -3.46288e-03, -4.14706e-03, -1.67273e-03, 2.40556e-04, 9.86303e-04, 8.33323e-03, 9.70850e-01, -4.43339e-01, -4.99488e-01, -1.82337e-01, 1.91436e-02, 1.14562e-01
0.0096, 7.82294e-03, -3.50722e-03, -4.19698e-03, -1.69091e-03, 2.42458e-04, 9.97741e-04, 8.43614e-03, 9.70908e-01, -4.43355e-01, -4.99201e-01, -1.81807e-01, 1.90235e-02, 1.14380e-01
0.0097, 7.92004e-03, -3.55156e-03, -4.24688e-03, -1.70904e-03, 2.44348e-04, 1.00916e-03, 8.53902e-03, 9.70965e-01, -4.43368e-01, -4.98916e-01, -1.81282e-01, 1.89046e-02, 1.14202e-01
0.0098, 8.01714e-03, -3.59589e-03, -4.29674e-03, -1.72711e-03, 2.46227e-04, 1.02056e-03, 8.64188e-03, 9.71023e-01, -4.43379e-01, -4.98635e-01, -1.80763e-01, 1.87867e-02, 1.14026e-01
0.0099, 8.11425e-03, -3.64023e-03, -4.34658e-03, -1.74514e-03, 2.48094e-04, 1.03195e-03, 8.74470e-03, 9.71080e-01, -4.43386e-01, -4.98356e-01, -1.80248e-01, 1.86698e-02, 1.13853e-01
0.01, 8.21136e-03, -3.68457e-03, -4.39638e-03, -1.76311e-03, 2.49949e-04, 1.04332e-03, 8.84751e-03, 9.71137e-01, -4.43391e-01, -4.98080e-01, -1.79739e-01, 1.85539e-02, 1.13682e-01
0.0101, 8.30848e-03, -3.72891e-03, -4.44616e-03, -1.78104e-03, 2.51793e-04, 1.05467e-03, 8.95029e-03, 9.71193e-01, -4.43394e-01, -4.97807e-01, -1.79235e-01, 1.84389e-02, 1.13515e-01
0.0102, 8.40561e-03, -3.77325e-03, -4.49592e-03, -1.79891e-03, 2.53626e-04, 1.06600e-03, 9.05304e-03, 9.71249e-01, -4.43394e-01, -4.97536e-01, -1.78735e-01, 1.83248e-02, 1.13349e-01
0.0103, 8.50274e-03, -3.81759e-03, -4.54564e-03, -1.81673e-03, 2.55447e-04, 1.07732e-03, 9.15576e-03, 9.71305e-01, -4.43391e-01, -4.97268e-01, -1.78241e-01, 1.82116e-02, 1.13186e-01
0.0104, 8.59987e-03, -3.86193e-03, -4.59534e-03, -1.83451e-03, 2.57257e-04, 1.08862e-03, 9.25847e-03, 9.71361e-01, -4.43386e-01, -4.97002e-01, -1.77751e-01, 1.80991e-02, 1.13026e-01
0.0105, 8.69701e-03, -3.90627e-03, -4.64502e-03, -1.85224e-03, 2.59056e-04, 1.09991e-03, 9.36114e-03, 9.71416e-01, -4.43379e-01, -4.96739e-01, -1.77265e-01, 1.79874e-02, 1.12868e-01
0.0106, 8.79416e-03, -3.95060e-03, -4.69467e-03, -1.86991e-03, 2.60843e-04, 1.11118e-03, 9.46380e-03, 9.71471e-01, -4.43369e-01, -4.96478e-01, -1.76784e-01, 1.78764e-02, 1.12712e-01
0.0107, 8.89131e-03, -3.99494e-03, -4.74429e-03, -1.88754e-03, 2.62620e-04, 1.12244e-03, 9.56642e-03, 9.71526e-01, -4.43357e-01, -4.96220e-01, -1.76308e-01, 1.77662e-02, 1.12559e-01
0.0108, 8.98847e-03, -4.03927e-03, -4.79388e-03, -1.90513e-03, 2.64386e-04, 1.13368e-03, 9.66903e-03, 9.71580e-01, -4.43343e-01, -4.95964e-01, -1.75836e-01, 1.76566e-02, 1.12408e-01
0.0109, 9.08564e-03, -4.08361e-03, -4.84346e-03, -1.92267e-03, 2.66140e-04, 1.14491e-03, 9.77161e-03, 9.71635e-01, -4.43327e-01, -4.95710e-01, -1.75368e-01, 1.75476e-02, 1.12258e-01
0.011, 9.18280e-03, -4.12794e-03, -4.89300e-03, -1.94016e-03, 2.67884e-04, 1.15612e-03, 9.87416e-03, 9.71689e-01, -4.43308e-01, -4.95458e-01, -1.74904e-01, 1.74393e-02, 1.12111e-01
0.0111, 9.27998e-03, -4.17227e-03, -4.94252e-03, -1.95760e-03, 2.69617e-04, 1.16731e-03, 9.97669e-03, 9.71742e-01, -4.43287e-01, -4.95209e-01, -1.74444e-01, 1.73316e-02, 1.11966e-01
0.0112, 9.37716e-03, -4.21659e-03, -4.99202e-03, -1.97500e-03, 2.71340e-04, 1.17850e-03, 1.00792e-02, 9.71796e-01, -4.43265e-01, -4.94962e-01, -1.73989e-01, 1.72244e-02, 1.11823e-01
0.0113, 9.47434e-03, -4.26092e-03, -5.04149e-03, -1.99235e-03, 2.73052e-04, 1.18966e-03, 1.01817e-02, 9.71849e-01, -4.43240e-01, -4.94717e-01, -1.73537e-01, 1.71178e-02, 1.11682e-01
